date,aapl.us,adbe.us,amat.us,amd.us,amzn.us,googl.us,intc.us,meta.us,msft.us,mu.us
2015-07-14,-0.00025171787,-0.0032054037,-0.006114185,0.003982015,-0.0023290254,-0.0020511448,-0.005306244,-0.0051237345,-0.007350102,-0.00738113
2015-07-15,-0.0034340993,0.0025975108,0.00069600344,-0.0032413974,-0.0036444403,-0.007992178,-0.0029787421,-0.001726985,-0.016428456,0.0023363717
2015-07-16,0.00613036,-0.0018641353,6.811321e-05,0.0012637451,-0.003159199,0.0012291968,-0.0037021786,-0.003989458,-0.006101072,-0.0054243207
2015-07-17,0.006324798,-0.00035475194,-0.002279237,-0.0045762956,-0.005883489,-0.00347884,-0.0050700903,-0.005982578,-0.014033794,-0.0047900155
2015-07-20,0.0057288483,-0.011810273,-0.007817134,-0.009732023,0.0013684593,0.0053008646,0.0062923282,0.008930504,-0.011739932,0.0069476403
2015-07-21,0.00071386993,-0.0013412535,-0.0014847666,0.0051654577,-0.0020782985,0.00020231307,-0.0043964535,-0.0021522045,-0.0038426816,-0.009515505
2015-07-22,-0.00090061873,0.0004685223,-0.0009147078,0.005481161,-0.0006759204,-0.0034466088,-0.0033132136,-0.00077721477,-0.0053145066,-0.0028587617
2015-07-23,0.0006945878,0.0029777288,-3.0234456e-05,0.0039134026,0.0013949834,0.0025755167,0.0029070228,0.00070375204,-0.0030435845,0.0044153444
2015-07-24,-0.0020056441,0.0026896298,0.000866428,0.006902039,-0.002856318,-0.0066028237,-0.005947262,-0.0063061416,-0.0074778944,-0.0054054037
2015-07-27,-0.0053072423,0.009469271,-0.0047989786,0.008268893,-0.0032902397,-0.006327048,-0.00026731193,-0.0064510703,-0.010177679,-0.010389771
2015-07-28,0.000990048,0.0024689138,-0.0008633882,0.0038606152,4.550442e-05,-0.0019939393,-0.0015512556,-0.006533414,-0.0044366047,0.0001328662
2015-07-29,-0.0050437674,0.00027042627,-0.00023299456,0.0005095154,-0.0031350888,-0.005511552,-0.006531507,-0.003655225,-0.01098948,-2.9023737e-05
2015-07-30,-0.0012622923,-7.109344e-05,-0.0009647161,0.002578549,-0.001551751,-0.005453557,-0.009368092,-0.0015228391,-0.005405411,-0.0038823634
2015-07-31,0.00091566145,-0.0004338175,-0.001987502,0.0030144826,-0.0012694933,-0.004174188,-0.0048368573,-0.004227817,-0.007279843,-0.0046535693
2015-08-03,0.004048854,-0.00069224834,-0.0003478378,0.0031516403,-0.0008016564,0.0012666285,-0.004120052,-0.003858447,-0.0023013353,-0.0043729544
2015-08-04,-0.0029555112,0.0014217049,0.00048151612,0.0007010475,-0.00021747127,-0.004953906,-0.00624083,0.0008981526,-0.005867094,0.0033722483
2015-08-05,0.004580073,0.00048218668,-0.0021888316,0.0030830204,-0.0029101707,-0.0019325316,-0.005627021,-0.0020516515,-0.005823344,-0.0029174127
2015-08-06,-0.00073521584,-0.0028912723,-0.003953919,0.001991421,-0.0018355884,0.000491187,-0.0028653592,-0.0014692247,-0.0068559945,-0.004187785
2015-08-07,0.00062619895,0.001954034,0.0022251308,0.002377659,-0.0010760762,-0.0005814433,5.9604645e-05,-0.0040320456,-0.0056200325,-0.00020406023
2015-08-10,0.00039178133,-0.0010288358,5.0634146e-05,0.0042241365,-0.0011799671,-0.0015154481,-0.0036417693,-0.003273964,-0.0048943385,-0.004682526
2015-08-11,0.0007857606,-0.0017066449,-0.0035517067,0.005066775,-0.0040954687,-0.0025500506,-0.0044704825,-0.011781424,-0.00836423,-0.009960283
2015-08-12,0.001561515,-0.0014972538,-0.00362432,0.0021622777,0.003382679,0.00342232,0.00422509,0.0069681704,-0.002519995,0.005321484
2015-08-13,0.0016846359,9.608269e-05,-0.0006727278,0.00045271963,-0.003913615,-0.002475366,-0.0052841455,-0.0073357522,-0.007925428,-0.0047093295
2015-08-14,0.0021180362,0.00073970854,-0.00043949485,0.0026754364,-0.0020595528,-0.00090898573,-0.00069858134,-0.0026853383,-0.006558463,-0.005446736
2015-08-17,0.0050977096,-0.0029037148,-0.000724718,-0.0028381422,-0.0033531226,0.0016723573,-0.0055954307,-0.0034257472,-0.006392613,-0.0056285933
2015-08-18,-0.0018742979,-0.0006660074,-0.0024707615,0.0040821433,-0.001672361,-0.0033309013,-0.0022131652,-0.005066395,-0.0073176324,-0.0051197447
2015-08-19,0.0040461496,0.0005943775,-0.00036858022,0.0021994635,-0.002530668,8.830428e-05,-0.003896907,-0.002460152,-0.0039336234,-0.005118847
2015-08-20,-0.00087215006,0.0010900646,-9.703636e-05,0.003697604,0.00057568774,6.7055225e-07,0.0017276853,0.0014410615,-0.003913343,0.00018807873
2015-08-21,0.004713416,0.004093319,0.0056046844,0.004774295,0.0016211234,0.00016722083,0.0019682795,-0.0024849772,0.00016486645,0.0013424717
2015-08-24,-0.005780615,0.012068778,0.009616688,0.008453958,0.003826853,-0.0033720583,0.005755171,0.0036299229,-0.0005399585,0.011063095
2015-08-25,0.0014895797,0.008430183,0.0096131265,0.0065633804,0.0008484088,-0.002840817,0.0009881109,-0.0037088096,-0.0008117929,0.0062148385
2015-08-26,-0.0001970008,0.0022768378,0.0008908212,0.0020093396,-0.0021269359,0.0018799305,0.0035737902,-0.0009713769,-0.009259529,-0.0025582798
2015-08-27,0.0045884326,-0.008320466,-0.011588708,-0.0046571344,-0.0051660873,-0.0023840517,-0.011581793,-0.011528194,-0.012095168,-0.013584703
2015-08-28,-0.0074265897,-0.0007869303,-0.0057500005,0.004999824,-0.003553871,-0.008161932,-0.006492242,-0.005805075,-0.012845263,-0.00895175
2015-08-31,-0.00060622394,0.0012100339,-0.0009827316,0.0028264225,-0.0034625866,-0.0025185943,-0.0062347054,-0.006023377,-0.0076713264,-0.0043614283
2015-09-01,-0.001792714,0.0038142055,0.0012748241,0.0054250583,-0.0017081238,-0.0043145567,-0.0021882802,-0.0055834055,-0.007100627,-0.0018585064
2015-09-02,0.0020533875,0.006773606,0.0048636645,0.006012827,0.0008601807,0.00056545436,0.0040097684,0.0013899505,-0.0022975877,0.0046690293
2015-09-03,0.0018837824,-0.0037814826,-0.0044819117,-0.0013590008,-0.0054841973,-0.004475981,-0.010769114,-0.008922309,-0.011027828,-0.0107054
2015-09-04,0.0009465739,0.00024282932,-0.00033310056,0.0032738745,-0.0021954514,-0.002905488,-0.0061326176,-0.0048443377,-0.006630875,-0.002081234
2015-09-08,-0.001847826,0.003929585,0.0036553442,0.0027689338,-0.0014759041,-0.0026089102,-0.0002771318,0.0009433031,-0.0077219233,0.001368951
2015-09-09,4.9851835e-05,-0.003953576,-0.0059382915,-0.000730142,-0.0049070455,-0.004265368,-0.009517789,-0.008512974,-0.012195922,-0.008903377
2015-09-10,0.0010542423,0.0022322237,-0.00019577146,0.00433024,-0.000658039,0.00090940297,0.00026513636,0.0003247857,-0.00417687,-6.808713e-05
2015-09-11,-0.0004210919,-0.0014915317,-0.0017466694,0.0018906146,-0.0028541721,-0.0021491647,-0.0038657933,-0.0036734045,-0.008966528,-0.0056412145
2015-09-14,-6.2815845e-05,-0.0016548634,8.6411834e-05,5.492568e-05,-0.0012852885,-0.0022222996,-0.007233143,-0.003975332,-0.0059719235,-0.0042136386
2015-09-15,0.002362065,-0.00038336217,-0.00044879317,0.0054239854,-0.0022754408,0.00060911477,0.00032754242,-0.0044897497,-0.006508991,-0.004650295
2015-09-16,0.0016685426,-0.0048377663,-0.0034563541,0.0026819631,-0.0013624467,-0.0017051697,-0.007215366,-0.0036775768,-0.0053894147,-0.006170146
2015-09-17,-0.00216005,-0.00086529553,-0.002325073,0.004442677,-0.0016370453,-0.003193289,-0.004169777,-0.002471149,-0.0072074085,-0.00485551
2015-09-18,0.00031138211,0.0018107593,-0.0029221177,0.0038252845,-0.0010401942,-0.0016795993,-0.0016354173,-0.00088852644,-0.0054794326,-0.0015750378
2015-09-21,-0.00070216507,0.00028277934,0.000265643,0.0043801516,-0.0004052259,0.0016112328,0.0011986494,0.0013465583,-0.004211955,-0.0036936775
2015-09-22,0.0043410286,-0.002141282,-0.0021504015,-0.0026743114,-0.00537375,-0.0012039542,-0.004669115,-0.004701227,-0.011607654,-0.0065443516
2015-09-23,0.0052520037,0.0001154542,0.0028828233,-0.00016982108,-0.0028391518,0.00017900765,-0.0019343197,-0.001567483,-0.007145725,-0.0017936267
2015-09-24,0.0064869225,-0.0019112676,0.00047408044,-0.0023303628,-0.0041741766,0.002507776,-0.0033741891,-0.0034863949,-0.007099524,-0.004202768
2015-09-25,-0.0036873594,0.001976207,0.0007465333,0.004200205,-0.0016174056,-0.0048897713,-0.001394555,-0.0019391775,-0.0075936615,-0.0009068996
2015-09-28,0.002733305,0.0015138239,0.0017427057,0.0042574406,-0.0022897758,-0.0014563054,-0.004770711,-0.006809771,-0.003182426,-0.003319174
2015-09-29,0.004387565,0.003145814,0.0044435114,0.0057571083,0.00037824735,-1.7225742e-05,-0.0015273839,-0.004896611,0.00085072964,0.00096422806
2015-09-30,-0.00020490587,0.0018958896,-0.0006478727,0.005444221,-0.00021544471,-0.0042069256,-0.00411205,-0.004529983,-0.0036313385,0.0015053339
2015-10-01,-2.3633242e-05,-0.0029322058,-0.0062713325,-0.00094986707,-0.004941199,-0.002225384,-0.0061550587,-0.004990101,-0.011284709,-0.0060525537
2015-10-02,3.758073e-05,-0.0015247762,-0.0029514134,0.0023571104,-0.002014909,-0.0011453629,-0.003285855,-0.00061941147,-0.0066185296,-0.0047265515
2015-10-05,-0.0037981048,5.750358e-05,-0.0036084056,0.0015764087,-0.0033741929,-0.0072889924,-0.0060397983,-0.004786879,-0.01057405,-0.0027997456
2015-10-06,-0.0010557249,-0.00096417964,-0.0052479804,-3.6269426e-05,-0.0060569383,-0.005671799,-0.005125925,-0.005192101,-0.014148593,-0.0040572286
2015-10-07,-0.00074540824,0.0009561777,0.0006362051,0.0023589581,-0.002903048,-0.0040367693,-0.004527554,-0.006236553,-0.006975271,-0.0009594746
2015-10-08,-0.002840042,0.007282734,-0.00023752451,0.008209035,-0.0012875535,-0.007292807,-0.003693238,-0.008205891,-0.0030004084,-0.0001494661
2015-10-09,-0.00035121292,-0.0027234107,-0.001838699,0.0043357164,-0.0016560294,-0.0016745925,-0.0061376095,-0.00015896559,-0.0045796037,-0.003266152
2015-10-12,-0.0003856048,-0.0026586205,-0.0004259795,0.0005540848,-0.0016829111,0.0010137856,-0.0012598783,-0.00029826164,-0.007538937,-0.005039204
2015-10-13,0.0010974705,0.0008237362,-0.0032417327,0.004337713,-0.0020791627,-0.0005789697,-0.0006198138,-0.002041757,-0.0070259944,-0.003568273
2015-10-14,0.0022776946,-0.00010736287,0.0019222498,-0.0014931262,-0.0022856332,-0.0017328411,-0.0031837523,-0.00022169948,-0.008599177,0.000103883445
2015-10-15,-0.0024501085,0.0010651648,-0.0018815547,0.006005436,-0.0016523637,-0.0027720183,-0.003027603,-0.0030196607,-0.006193131,-0.00016866997
2015-10-16,-0.002169624,-0.0041263252,-0.0050461143,0.0026617274,-0.0018968321,-0.00038547814,-0.002033949,0.00044378638,-0.008741833,-0.0064789243
2015-10-19,0.0010523573,-0.0018697232,-0.004501432,0.004132867,-0.0029675402,-0.0004929006,-0.0034707189,-0.0015653968,-0.0065804347,-0.005528275
2015-10-20,-0.00070796907,0.0006403327,-0.0004876256,0.0013162866,-0.0036255457,-0.0033639967,-0.0038437694,-0.003932625,-0.008698486,-0.0011760779
2015-10-21,0.001941964,-0.0011389852,0.0015911311,0.010502137,0.0005197786,0.0007918179,-0.0037175566,-0.0044906437,0.004138097,-0.007822584
2015-10-22,0.00021068007,0.0010079443,0.0018811375,0.00410904,-0.0011841394,1.1146069e-05,-0.0015600026,-0.0005466342,-0.0034431294,-0.0011929274
2015-10-23,0.0019794554,-0.00320296,-0.0044392943,0.00043916702,-0.0051375665,-0.0008455515,-0.0058679134,-0.004617691,-0.009518705,-0.0058850534
2015-10-26,0.0042249337,-0.003437236,-0.00880219,0.0022875965,-0.004750166,-0.01217483,-0.015481427,-0.0080188215,-0.008668996,-0.013086032
2015-10-27,0.0042826906,-0.0018647313,-0.0056581795,0.00549376,-0.001422856,-0.00062938035,-0.003273055,0.0028850436,-0.0035758242,-0.0038381629
2015-10-28,-0.0013490617,0.0023211986,-0.00015750527,0.003881894,-0.0013976432,-0.0022647232,0.0006258786,-0.00085002184,-0.006651625,0.0005774833
2015-10-29,-0.0016558543,-0.0013069957,-0.0005274564,0.0020360202,-0.0032189526,-0.003141448,-0.0030422509,-0.0055220127,-0.009102002,-0.0056719966
2015-10-30,-0.0019984245,-0.00048196316,-0.0017944723,0.00618238,0.0004878603,0.00034880638,0.0029005557,0.0011748075,-0.004508987,-0.0029381253
2015-11-02,-0.0023418218,0.0022074133,0.0012398958,0.004085332,-0.000945095,-0.00328511,0.00034029782,-0.001763761,-0.007954478,0.0008192025
2015-11-03,-0.0005500242,-0.0023379028,-0.00180538,0.0008929372,-0.0032320656,-0.0028059334,-0.004085809,-0.001554966,-0.009452231,-0.0030929223
2015-11-04,-0.00072265416,-0.0005917549,0.00029973686,0.0017742962,-0.0032094456,-0.0055441707,-0.0058283657,-0.0034924448,-0.008782677,-0.0028283708
2015-11-05,0.002607949,0.00017295778,-0.0037869066,0.0034008622,-0.0029192604,-0.00026774406,-0.0011713654,-0.0021347702,-0.006591156,-0.0042930692
2015-11-06,0.00075683,0.00025583804,-0.004405126,0.005883932,-0.0017364062,0.0015502274,-0.0005377382,0.0014277697,-0.0032871962,-0.0050235093
2015-11-09,-5.4210424e-05,0.00013153255,-0.0015844703,0.0057945848,-0.0008285679,-0.0034879595,-0.0025022626,-0.0029104352,-0.005469136,-0.0039484426
2015-11-10,0.0014813542,0.0017124861,0.0014885813,0.004597552,-0.0004771091,0.00014157593,0.00046819448,3.9845705e-05,-0.0043742433,-0.0010366291
2015-11-11,0.0006656647,0.0009633899,-0.0035520047,0.006447077,-0.00031349435,0.0014003813,0.0018405467,0.002645433,-0.005188301,0.00013879314
2015-11-12,-0.002193816,-5.877018e-05,-0.0024364889,0.004199475,-0.000580851,-0.0022414029,-0.0015826076,0.0017186999,-0.007302679,-0.0021062866
2015-11-13,0.0018369928,0.0013642162,0.0016937554,0.0039496347,-0.0016228892,-0.0010759085,-0.00063839555,-0.00063848495,-0.006602779,-0.0013713166
2015-11-16,-0.0041595325,0.0021908581,0.00069728494,0.014363095,0.003881421,-0.0031210482,3.4943223e-05,0.0004300475,0.0020586327,0.0016220398
2015-11-17,-0.0010594055,-0.0029994696,-0.0033278167,0.006092936,-0.00045580044,-0.0028316975,-0.0039501935,-0.0022019148,-0.00553219,-0.005634185
2015-11-18,-0.0012984425,0.00059489906,-0.001781255,0.005353488,-0.0025546886,-0.0012717545,-0.0018122345,-0.0026093423,-0.0075759813,-0.0011321083
2015-11-19,-0.003032513,-0.001870349,-0.0037249476,0.002720967,-0.0029721,-0.004452616,-0.006045833,-0.0039610565,-0.009495176,-0.005693104
2015-11-20,0.002395384,-0.00034174323,-0.0005174279,0.0021729544,-0.0034545995,-0.002395317,-0.005574763,-0.008120149,-0.007842347,-0.0021237582
2015-11-23,0.00200852,-0.002085656,-0.0024154782,0.002417162,-0.0011284687,-0.00034326315,-0.0036779046,-0.001241535,-0.005168952,-0.0017358176
2015-11-24,-0.00075513124,0.0017746687,-0.0017884225,0.0057538524,-0.0009401478,-0.0028537363,-0.0014560968,-0.0003463924,-0.006242804,-0.0014127269
2015-11-25,-0.003278166,0.00032377243,0.0015372783,0.0048753917,-0.0009673275,-0.004540518,-0.0036886781,-0.0011784732,-0.0066734254,-0.0014210604
2015-11-27,-0.0015692115,0.0018160343,-0.0010385662,0.005294509,-0.00068200007,-0.0020821393,-0.0006802678,-0.001047194,-0.0057192,-2.1494925e-06
2015-11-30,0.00093597174,-0.0007581115,-0.0021456182,0.0054086,-0.0014348961,-0.0016705245,-0.0020341128,-0.00096833706,-0.005942881,-0.0027192049
2015-12-01,-7.202476e-05,0.001598686,0.0005734563,0.005568102,-0.002168689,-0.0050124824,-0.004997447,-0.004350126,-0.006376341,-0.0023061857
2015-12-02,-0.0015882179,-0.0013140142,-0.0069440603,0.0057212412,-0.0017642416,-0.003407538,-0.0023626238,0.0006093681,-0.008620597,-0.0027459823
2015-12-03,0.0027855635,0.00079381466,-0.0009056181,0.0068572015,-9.0334564e-05,-0.0008930117,-0.0018288046,-0.0010825396,-0.0027980655,-0.003130041
2015-12-04,0.00018235296,0.0039322376,0.003154248,0.0052851364,0.00021817908,-0.0023529977,0.0013619512,0.0010585487,-0.004921861,0.0014341213
2015-12-07,0.0042883307,-0.005643517,-0.004251793,0.00048024207,-0.0041708685,-0.0012906194,-0.009348795,-0.005951345,-0.007800862,-0.0095849
2015-12-08,0.0012158751,0.0033507347,0.0010415763,0.0069459677,0.0003225766,-0.0029637665,-0.0035549551,-0.0027419925,-0.0007199347,-0.0010760725
2015-12-09,-5.3457916e-05,-0.0018006116,-0.0021622628,0.0034888685,-0.001209382,-0.00031901896,-0.0016502291,0.0015714467,-0.0071189776,-0.0035918765
2015-12-10,0.00012713671,0.0040486455,0.0010068268,0.009171262,0.000660833,-0.0019313246,0.00011141598,-0.0014977455,-0.0018275157,0.0015929155
2015-12-11,0.00024217367,0.0016707182,0.001374349,0.0023940578,-0.002549503,-0.0040142685,-0.0042580515,-0.00062328577,-0.008433931,-0.0009845905
2015-12-14,0.0054257736,-0.0021915287,0.0026634037,0.0015884936,-9.811297e-05,0.004515901,0.0014927834,0.0037852824,-0.0053874776,0.0025061332
2015-12-15,0.004684493,-0.0019372702,-0.0049081743,0.0020938665,-0.002889011,0.0002746284,-0.0044203848,-0.0002732575,-0.0072109774,-0.005150497
2015-12-16,-0.0023256391,0.0015622079,-0.0030639768,0.0073336214,-0.0012773015,-0.0031601638,-0.0024345964,-0.0021466017,-0.0068040937,5.5667013e-05
2015-12-17,-0.00018335134,-0.002397284,-0.0035140365,0.0022394732,-0.0012193657,-0.002141267,-0.005082354,0.0010723174,-0.0073533356,-0.003364928
2015-12-18,0.0004297346,0.0041259676,0.0018007457,0.0048209056,-0.00096765533,-0.0034041107,-0.0005185753,0.001954347,-0.0070294067,0.0026438124
2015-12-21,-0.0045125484,0.006805077,0.001911208,0.011590242,0.0024044774,-0.0035196245,0.0060533583,0.0036408305,-0.0039445087,0.004021082
2015-12-22,-0.0018802732,-0.00059108436,-0.002231121,0.0057700574,-0.0015612282,-0.00426203,-0.004570991,-0.0018668175,-0.007049389,-0.0033915713
2015-12-23,3.2030046e-05,-0.0034242123,-0.0024395287,0.0027417615,-0.0008070208,-0.0009395778,-0.0060827434,0.00090658665,-0.0049370304,-0.0022598617
2015-12-24,0.00084497035,-0.0018310696,-0.0016574562,0.0049186647,-0.000835184,-0.0018695444,-0.004339233,-0.0029042661,-0.0043809563,-0.0047334433
2015-12-28,-0.0011934116,0.0017891228,-0.00021190941,0.005184017,-0.0011322834,-0.0031077266,-0.0021501333,0.00029295683,-0.0062335134,-0.0006162673
2015-12-29,0.0015410036,-5.865097e-05,-0.0029723495,0.0038044304,-0.00018546358,-0.0013921261,-0.0021894872,0.0015225112,-0.0051057264,-0.0007236488
2015-12-30,0.00011318922,-0.00061672926,-0.004158914,0.003871128,-0.0024821796,-0.0025867522,-0.0035497695,-0.0039688647,-0.008816257,-0.0053190477
2015-12-31,0.0020245612,0.0013024509,0.0007930696,0.004289143,-0.0004306771,-0.0011481941,-0.0013204366,0.001546979,-0.006031461,-0.00018725544
2016-01-04,0.0011377931,0.0037425011,0.002163753,0.006234646,-0.0002959408,-0.0014763474,0.00086407363,0.0010803044,-0.005633451,0.0014201887
2016-01-05,0.0028171688,0.0015123487,0.006039262,0.0048215166,-0.0011720099,-0.0011011809,-0.0009894967,-0.0005662739,-0.0052573457,0.0011465885
2016-01-06,-0.0005379617,0.0010228753,-0.0019620508,0.0058034137,-0.0008951165,-0.0029334426,-0.0018804967,0.0022384822,-0.0073705167,5.7403e-05
2016-01-07,0.005930349,0.0029916018,0.0006041974,0.0038715228,-0.0012386777,0.0021603107,0.0031953007,0.0016289353,-0.0059281215,-0.00038733706
2016-01-08,0.0034640282,0.0047626793,0.0051829815,0.00749059,0.0024552308,0.001072973,0.0060640275,0.0038066208,-0.0026130155,0.005288761
2016-01-11,0.00474865,0.0028732568,0.0012592077,0.004511915,-0.0024739243,-0.0018888563,-0.002406463,-0.0033572614,-0.0063164234,-0.0048402995
2016-01-12,0.0022845417,-0.0017693043,-0.0007341355,0.0005213991,-0.001045052,0.00076043606,-0.0063494295,-0.0033669174,-0.0044325143,-0.0047635324
2016-01-13,0.0022459775,-0.001817137,-0.0020333081,0.0015231967,-0.0028806664,-0.0012717843,-0.0048578233,-0.0027157366,-0.008018658,-0.003507141
2016-01-14,0.007131301,0.0021787733,0.0070401877,0.005352147,0.000122305,0.0020312965,0.00086402893,0.0016904771,-0.0016890466,0.002239067
2016-01-15,0.0016511977,-0.0036269277,-0.006667733,0.0066927373,-0.0029877163,-0.0013509989,-0.006129727,-0.004633099,-0.0066110715,-0.009503659
2016-01-19,0.0015009418,0.0016849339,0.008186683,0.006147638,0.0033854805,0.0035730004,0.009914681,0.01361084,-0.0039606616,0.0031754784
2016-01-20,-0.00029804558,-0.00034932792,-0.0033870637,0.007883102,0.00050392374,0.0009673238,0.001111418,3.325939e-05,-0.0042825714,-0.0018088669
2016-01-21,0.0067830905,-8.890033e-05,-0.0008190572,0.006874062,-0.00051114336,0.0015788078,-0.0018152446,-0.002667725,-0.0017812029,-0.0049716644
2016-01-22,-0.009624593,0.0019425005,0.00041745603,0.0041182563,0.0009551011,-0.00704059,-0.0035540164,0.0029650927,-0.0091139,0.004226107
2016-01-25,0.0026832446,-0.003958732,-0.0055256635,0.0015236884,-0.005201284,-0.0029907972,-0.0067764074,-0.0051979125,-0.011926487,-0.0126465075
2016-01-26,-0.00041043758,0.004968643,0.0017978996,0.008768946,0.0020208918,-0.0029056668,-0.0026287884,0.0005736649,0.0002540499,-0.00038571656
2016-01-27,-0.00021564215,0.0005142987,-0.0031688064,0.007468544,-0.0011489727,-0.0029937327,-0.003961846,-0.0033917725,-0.005710855,-0.005788211
2016-01-28,0.0008773729,0.0059341937,0.0022698194,0.008766845,0.0026940666,-0.0025208592,-0.0019531548,0.0038934648,0.0003169775,0.0061001964
2016-01-29,0.0028521419,8.6799264e-05,-0.012764916,0.0042721704,-0.005024407,0.0032278001,-0.0024456382,0.0042491555,-0.008039676,-0.012630798
